ID,Type,Instance of,Relations,Data facts
http://n2t.net/ark:/21547/Q2MBIO582.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO582,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO582.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO582,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO582.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO582,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO584.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO584,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO584.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO584,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO584.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO584,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO585.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO585,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO585.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO585,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO585.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO585,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO588.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO588,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO588.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO588,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO588.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO588,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO589.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO589,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO589.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO589,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO589.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO589,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO592.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO592,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO592.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO592,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO592.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO592,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO593.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO593,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO593.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO593,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO593.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO593,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO594.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO594,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO594.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO594,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO594.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO594,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO597.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO597,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO597.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO597,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO597.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO597,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO598.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO598,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO598.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO598,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO598.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO598,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO601.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO601,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO601.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO601,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO601.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO601,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO602.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO602,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO602.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO602,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO602.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO602,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO604.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO604,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO604.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO604,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO604.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO604,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO605.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO605,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO605.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO605,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO605.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO605,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO606.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO606,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO606.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO606,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO606.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO606,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO607.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO607,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO607.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO607,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO607.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO607,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO608.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO608,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO608.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO608,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO608.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO608,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO609.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO609,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO609.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO609,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO609.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO609,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO611.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO611,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO611.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO611,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO611.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO611,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO496.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO496,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO496.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO496,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO496.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO496,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO497.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO497,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO497.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO497,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO497.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO497,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO493.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO493,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO493.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO493,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO493.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO493,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO494.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO494,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO494.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO494,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO494.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO494,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO489.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO489,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO489.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO489,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO489.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO489,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO490.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO490,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO490.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO490,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO490.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO490,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO486.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO486,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO486.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO486,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO486.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO486,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO487.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO487,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO487.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO487,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO487.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO487,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO483.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO483,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO483.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO483,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO483.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO483,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO478.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO478,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO478.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO478,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO478.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO478,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO477.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO477,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO477.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO477,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO477.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO477,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO472.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO472,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO472.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO472,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO472.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO472,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO475.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO475,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO475.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO475,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO475.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO475,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO471.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO471,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO471.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO471,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO471.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO471,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO468.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO468,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO468.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO468,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO468.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO468,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO467.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO467,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO467.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO467,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO467.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO467,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO612.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO612,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO612.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO612,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO612.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO612,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO465.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO465,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO465.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO465,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO465.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO465,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO466.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO466,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO466.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO466,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO616.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO616,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO466.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO466,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO616.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO616,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO616.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO616,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO462.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO462,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO462.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO462,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO462.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO462,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO463.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO463,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO463.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO463,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO463.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO463,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO455.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO455,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO455.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO455,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO455.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO455,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO456.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO456,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO456.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO456,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO456.3,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO456,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO617.1,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO617,"dwc:preservative ""95% ethanol"""
http://n2t.net/ark:/21547/Q2MBIO617.2,Individual,'specimen','part of' http://n2t.net/ark:/21547/R2MBIO617,"dwc:preservative ""95% ethanol"""
